,,DE_BadenWue,DE_Bayern,DE_Berlin,DE_Brandenburg,DE_Bremen,DE_Hamburg,DE_Hessen,DE_MeckPom,DE_Niedersachsen,DE_NordRheinWest,DE_RheinlPfalz,DE_Saarland,DE_Sachsen,DE_SachsenAnhalt,DE_SchleswHolst,DE_Thueringen,Austria,Belgium,Czech_Republic,Denmark,France,Italy,Luxembourg,Netherlands,Norway,Poland,Sweden,Switzerland
BEV,t0120,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0121,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0122,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0123,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0124,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0125,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0126,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0127,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0128,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0129,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0130,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0131,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0132,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0133,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0134,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0135,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0136,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0137,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0138,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0139,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0140,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0141,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0142,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0143,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0144,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0145,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0146,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0147,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0148,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0149,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0150,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0151,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0152,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0153,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0154,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0155,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0156,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0157,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0158,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0159,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0160,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0161,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0162,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0163,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0164,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0165,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0166,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0167,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0168,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0169,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0170,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0171,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0172,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0173,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0174,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0175,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0176,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0177,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0178,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0179,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0180,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0181,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0182,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0183,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0184,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0185,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0186,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0187,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0188,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0189,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0190,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0191,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0192,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0193,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0194,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0195,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0196,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0197,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0198,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0199,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0200,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0201,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0202,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0203,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0204,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0205,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0206,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0207,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0208,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0209,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0210,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0211,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0212,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0213,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0214,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0215,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0216,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0217,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0218,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0219,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0.114800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0220,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0.072700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0221,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0222,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0.032000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0223,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0.074900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0224,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0.168100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0225,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0.314500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0226,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0.279600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0227,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0.214200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0228,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0.178200,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0229,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0.212100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0230,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0.252900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0231,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0.284300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0232,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0.292900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0233,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0.347600,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0234,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0.461700,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0235,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0.570300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0236,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0.624000,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0237,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0.602800,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0238,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0.514500,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0239,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0.423300,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0240,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0.359100,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0241,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0.281900,0,0,0,0,0,0,0,0,0,0,0,0
BEV,t0242,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0.180600,0,0,0,0,0,0,0,0,0,0,0,0
